,business_id,city,full_address,latitude,longitude,name,review_count,stars,state,Sunday_Open,Sunday_Close,Monday_Open,Monday_Close,Tuesday_Open,Tuesday_Close,Wednesday_Open,Wednesday_Close,Thursday_Open,Thursday_Close,Friday_Open,Friday_Close,Saturday_Open,Saturday_Close,Noise Level,Attire,Alcohol,Price_Range,Delivery,Outdoor_Seating,Drive-Thru,Good_for_Groups,Has_TV,Caters,Waiter_Service,Good_for_Kids,Accepts_Credit_Cards,Takes_Reservations,Wi_Fi,Happy_Hour,Good_for_Dancing,Smoking,BYOB,Corkage,Take_Out,Coat_Check,Parking_Street,Parking_Valet,Parking_Lot,Parking_Garage,Parking_Validated,Music_DJ,Music_Karaoke,Music_Video,Music_Live,Music_Jukebox,Music_Background_Music,Is_Restaurants,Sandwiches,Fast Food,Nightlife,Pizza,Bars,Mexican,Food,American (Traditional),Burgers,Chinese,Italian,American (New),Breakfast & Brunch,Thai,Indian,Sushi Bars,Korean,Mediterranean,Japanese,Seafood,Middle Eastern,Pakistani,Barbeque,Vietnamese,Asian Fusion,Diners,Greek,Vegetarian,Number_of_Checkins,Number_of_Tips,Number_of_Tip_Likes
40915,sEs-qsSnXDtbNE2Ly0lQDQ,Mesa,"1245 E Southern Ave Ste 11 Mesa, AZ 85204",33.391751899999996,-111.804606,Lenny's Burger,77,3.5,AZ,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,23:00,10:00,23:00,average,casual,none,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,no,,,,,,1.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,24,0
40918,NBvrN_ZDpmBCsPI1qLj1Qw,Scottsdale,"2200 N Scottsdale Rd Scottsdale, AZ 85257",33.471801,-111.92746399999999,Lao Thai,70,4.0,AZ,,,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,12:00,21:00,quiet,casual,beer_and_wine,2.0,,0.0,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,,,,,,1.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,25,0
40927,Dcs_jLOlNXd96LarVInFgg,Phoenix,"3433 W Camelback Rd Phoenix, AZ 85019",33.50915,-112.133843,Federico's Mexican Food,16,3.5,AZ,07:00,07:00,07:00,07:00,07:00,07:00,07:00,07:00,07:00,07:00,07:00,07:00,07:00,07:00,very_loud,casual,none,1.0,0.0,1.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,free,,,,,,1.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,3,0
40929,nO7dRhIBsoovZ8DV1LRa_w,Phoenix,"4825 E Warner Rd Phoenix, AZ 85044",33.3306785,-111.98148640000001,A Slice of Bella,7,3.5,AZ,11:00,21:00,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,,casual,,1.0,1.0,0.0,,1.0,,,0.0,1.0,1.0,0.0,,,,,,,1.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
40930,ugzBjxLS8wchZcASnHJO2g,Phoenix,"3455 W Peoria Ave Phoenix, AZ 85051",33.58148,-112.13361299999998,McDonald's,14,2.0,AZ,,,,,,,,,,,,,,,loud,casual,none,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,free,,,,,,1.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,8,3
40934,-q_VodbABJygOSuv86LOtw,Phoenix,"1830 W Glendale Ave Phoenix, AZ 85021",33.538807899999995,-112.0986547,Chik A Ribs,9,3.5,AZ,,,,,,,,,,,,,,,,casual,none,1.0,0.0,1.0,,0.0,,,1.0,1.0,1.0,1.0,,,,,,,1.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40937,q1ZQlDDASrPwYPxbWqtvZw,Gilbert,"1533 W Elliot Rd Gilbert, AZ 85233",33.349315000000004,-111.82241599999999,Filiberto's Mexican Food,22,3.5,AZ,,,,,,,,,,,,,,,average,casual,none,1.0,0.0,1.0,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,no,,,,,,1.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,10,0
40941,TuCAYZ89lP_s6D7Y78xNhQ,Phoenix,"1949 E Camelback Rd Ste 164 Phoenix, AZ 85016",33.507557,-112.040116,Smashburger,179,3.5,AZ,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,average,casual,beer_and_wine,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,no,,,,,,1.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,726,81,1
40945,FTFxgoq7-4VhulbrtKFIJw,Phoenix,"254 E Buckeye Rd Phoenix, AZ 85004",33.4368314,-112.07051969999999,Taqueria La Hacienda,40,4.5,AZ,08:00,00:00,18:00,22:00,21:00,23:00,21:00,23:00,21:00,23:00,10:00,03:00,10:00,03:00,average,casual,none,1.0,0.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,no,,,,,,1.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,11,0
40947,D_dR8uUXQ_8xuUDkmnisCQ,Mesa,"Las Sendas Golf Club 7555 E Eagle Crest Dr Mesa, AZ 85207",33.4908904484577,-111.670638696847,Bogey's Steak & Seafood,9,3.5,AZ,,,,,,,,,,,,,,,loud,casual,beer_and_wine,3.0,,,,1.0,1.0,,1.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18,2,0
40948,wNUea3IXZWD63bbOQaOH-g,Phoenix,"2502 E Camelback Rd Phoenix, AZ 85016",33.5104258,-112.02849180000001,Stingray Sushi,334,3.0,AZ,11:00,22:30,11:00,22:30,11:00,22:30,11:00,22:30,11:00,22:30,11:00,23:30,11:00,23:30,average,casual,full_bar,2.0,0.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,free,,,,,,1.0,,1.0,1.0,0.0,1.0,1.0,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1291,117,0
40950,O6sFd6C-FljVsnSWW8oESA,Chandler,"98 S San Marcos Pl Chandler, AZ 85225",33.3024823,-111.8422821,Fat Cat Restaurant and Lounge,6,3.5,AZ,16:00,22:00,,,16:00,22:00,16:00,22:00,16:00,22:00,16:00,22:00,16:00,22:00,,casual,full_bar,3.0,0.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,1.0,0.0,0.0,0.0,0.0,,,,,,,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
40957,fWQqaAaOon3XkFqPFYgo6Q,Scottsdale,"7700 E McCormick Pkwy Scottsdale, AZ 85258",33.5487869,-111.9154827,Sangria's Lounge,10,3.0,AZ,12:00,23:00,12:00,23:00,12:00,23:00,12:00,23:00,12:00,23:00,12:00,23:00,12:00,23:00,,casual,full_bar,2.0,0.0,1.0,,1.0,1.0,,,1.0,1.0,0.0,,1.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,1,0
40976,C_eWAEOvkHZ_IZYGwjtpmg,Glendale,"9375 W Coyotes Blvd Glendale, AZ 85305",33.532951927138804,-112.260761889133,Saddle Ranch Chop House,310,2.5,AZ,09:00,02:00,11:00,02:00,11:00,02:00,11:00,02:00,11:00,02:00,11:00,02:00,09:00,02:00,average,casual,full_bar,2.0,0.0,1.0,,1.0,1.0,0.0,1.0,0.0,1.0,1.0,free,1.0,0.0,outdoor,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871,55,1
40979,sbsFamEj5wDxNAjUKrMcSw,Scottsdale,"3737 N. Scottsdale Road Scottsdale, AZ 85251",33.4916179,-111.9258402,RNR Gastropub,541,3.5,AZ,08:00,00:00,11:00,00:00,11:00,00:00,11:00,00:00,11:00,00:00,11:00,02:00,08:00,02:00,loud,casual,full_bar,2.0,0.0,1.0,,1.0,1.0,0.0,1.0,0.0,1.0,1.0,free,1.0,0.0,outdoor,,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,,,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3973,166,2
40984,FUKRPXgUx9Gm8xo4c9VosQ,Tempe,"780 W Elliot Rd Tempe, AZ 85284",33.349603,-111.9498307,Jimmy John's,54,3.5,AZ,,,,,,,,,,,,,,,average,casual,none,1.0,1.0,1.0,,1.0,0.0,1.0,0.0,1.0,1.0,0.0,no,,,,,,1.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,18,0
40993,kvyYxHukGKi2ILJvDrLMsg,Phoenix,"Raven Golf Club at South Mountain 3636 E Baseline Rd Phoenix, AZ 85042",33.3808164,-112.0057638,The Raven Grill,4,2.5,AZ,,,,,,,,,,,,,,,average,casual,,2.0,,1.0,,1.0,,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,0
40997,-DGbZCnfEiHUy-ksKeJ72Q,Tempe,"1400 S McClintock Dr Tempe, AZ 85281",33.4133169,-111.9095237,Starters Sports Bar and Grill,23,3.5,AZ,,,,,,,,,,,,,,,average,casual,full_bar,1.0,0.0,1.0,,1.0,1.0,0.0,1.0,0.0,1.0,0.0,no,1.0,0.0,outdoor,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,1.0,,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,7,0
40999,IdnYOlL9aDfMu_S2kcaUkQ,Phoenix,"6335 N 16th St Phoenix, AZ 85016",33.530335,-112.047101,Richardson's,253,3.5,AZ,08:00,00:00,11:00,00:00,11:00,00:00,11:00,00:00,11:00,01:00,11:00,01:00,08:00,01:00,average,casual,full_bar,2.0,0.0,1.0,,1.0,1.0,1.0,1.0,0.0,1.0,1.0,no,,,,,,1.0,,0.0,1.0,0.0,0.0,0.0,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,981,72,0
41002,3D8thbL2D2c3qTMeYROAOQ,Phoenix,"120 E Taylor St Ste 150 Phoenix, AZ 85004",33.453506899999994,-112.07227820000001,Hsin Cafe,44,3.5,AZ,14:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,14:00,21:00,quiet,casual,none,1.0,0.0,1.0,,1.0,0.0,0.0,0.0,1.0,1.0,0.0,no,,,,,,1.0,,1.0,0.0,0.0,0.0,0.0,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,9,0
41009,qkhzmBKShH9QQwh16hMxQw,Phoenix,"3567 W Northern Ave Phoenix, AZ 85051",33.553094800000004,-112.13636170000001,JB's Restaurant,19,3.5,AZ,09:00,22:00,06:00,22:00,06:00,22:00,06:00,22:00,06:00,22:00,06:00,22:00,06:00,22:00,average,casual,beer_and_wine,1.0,0.0,0.0,,1.0,0.0,0.0,1.0,1.0,1.0,1.0,no,,,,,,1.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2,0
41013,Az69nueCy94SVKkWaNNR0Q,Glendale,"5626 W Bell Rd Glendale, AZ 85308",33.6393732,-112.17995400000001,Le Chalet,197,4.0,AZ,,,,,,,,,,,,,,,average,casual,full_bar,2.0,0.0,1.0,,1.0,0.0,0.0,1.0,1.0,1.0,1.0,free,,,,,,1.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,46,0
41015,NcAI7SE1SNlrOEfFg9Wzuw,Phoenix,"202 N Central Ave Phoenix, AZ 85004",33.4504587,-112.0740771,Ghost Lounge,32,3.0,AZ,16:00,00:00,16:00,01:00,16:00,01:00,16:00,01:00,16:00,01:00,16:00,02:00,16:00,00:00,average,casual,full_bar,2.0,0.0,1.0,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,no,1.0,1.0,outdoor,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,17,0
41019,qhQM9Lyg-XUAEXkQdbrLzQ,Glendale,"20210 N 59th Ave Ste 102 Glendale, AZ 85308",33.669302200000004,-112.1871554,Stevie's New York Style Pizza,80,4.5,AZ,11:00,20:00,,,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,average,casual,none,1.0,1.0,0.0,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,no,,,,,,1.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,10,0
41021,x5LrBYPOFlarnDvUTouL7Q,Scottsdale,"6166 N Scottsdale Rd Ste 701 Scottsdale, AZ 85253",33.527863599999996,-111.9270736,Pomo Pizzeria Napoletana,204,4.0,AZ,,,,,,,,,,,,,,,average,casual,full_bar,2.0,0.0,1.0,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,free,,,,,,1.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392,49,0
41022,4YiayKmzqRao1UNb8Xh0Bw,Mesa,"801 S Power Rd Mesa, AZ 85206",33.3997863,-111.6842035,On The Green Sports Grill,22,3.5,AZ,11:00,00:00,11:00,00:00,11:00,00:00,11:00,00:00,11:00,00:00,11:00,02:00,11:00,02:00,average,casual,full_bar,2.0,0.0,1.0,,1.0,1.0,0.0,1.0,1.0,1.0,0.0,free,,,,,,1.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,7,0
41025,v23YpYZlCpy3fFZsOK8ShQ,Phoenix,"245 E Bell Rd Ste 9 Phoenix, AZ 85023",33.631458,-112.11195,Tara Thai,22,3.5,AZ,,,,,,,,,,,,,,,average,casual,full_bar,2.0,0.0,0.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,1.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,0
41030,JnpRIq3e3C8NxhmTLQNd0A,Scottsdale,"Four Seasons Resort Scottsdale at Troon North 10600 E Crescent Moon Dr Scottsdale, AZ 85262",33.732048999999996,-111.850103,Onyx Bar & Lounge,12,4.0,AZ,,,,,,,,,,,,,,,,,,,0.0,1.0,,1.0,,,,0.0,1.0,0.0,no,1.0,1.0,,,,0.0,,,,,,,,,,,,,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,2,0
41044,cp39VURFby4A6u9m2It8jg,Phoenix,"Biltmore Fashion Park 2502 E Camelback Rd, Ste 127 Phoenix, AZ 85016",33.510225,-112.02813799999998,Zinburger,567,4.0,AZ,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,11:00,22:00,11:00,22:00,average,casual,full_bar,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,no,,,,,,1.0,,0.0,0.0,0.0,0.0,1.0,,,,,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1815,212,0
41045,BQ0DSBD_xk441ESKonwjfw,Chandler,"Hamstra Square 1020 E Pecos Rd, Ste A 11 Chandler, AZ 85225",33.3181,-111.8332,Subway,4,3.0,AZ,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,average,casual,none,1.0,,1.0,,1.0,0.0,1.0,0.0,1.0,1.0,0.0,no,,,,,,1.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
41055,WS1z1OAR0tRl4FsjdTGUFQ,Phoenix,"6015 N 16th St Phoenix, AZ 85016",33.5244309,-112.04708470000001,The Vig Uptown,436,4.0,AZ,10:00,00:00,11:00,00:00,11:00,00:00,11:00,00:00,11:00,01:00,11:00,02:00,10:00,02:00,average,casual,full_bar,2.0,0.0,1.0,,1.0,1.0,0.0,1.0,0.0,1.0,1.0,free,1.0,,no,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3175,267,0
41068,ZcqPdNauzOR1BGSVSAocVQ,Gilbert,"920 S. Gilbert Road Gilbert, AZ 85233",33.3330258,-111.79061709999999,IHOP,32,2.5,AZ,,,,,,,,,,,,,,,quiet,casual,none,1.0,0.0,0.0,,1.0,0.0,0.0,1.0,1.0,1.0,0.0,no,,,,,,1.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,23,0
41069,VnXDGjCxZ4p3OIxvKQOvRQ,Phoenix,"5555 N 7th St Ste 124 Phoenix, AZ 85014",33.518527,-112.06383999999998,Subway,5,4.0,AZ,,,,,,,,,,,,,,,,casual,,1.0,0.0,1.0,,1.0,0.0,1.0,,1.0,1.0,0.0,,,,,,,1.0,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,3,0
41070,ynRq4_rtHO-u8MGFkoY2Ow,Paradise Valley,"10320 N Scottsdale Rd Paradise Valley, AZ 85253",33.579606,-111.927552,Subway,7,2.5,AZ,,,,,,,,,,,,,,,,casual,none,1.0,0.0,1.0,0.0,0.0,0.0,,,1.0,1.0,0.0,,,,,,,1.0,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2,0
41071,UPB0u6rgNMSawHOV7Ewnxg,Tempe,"3141 S McClintock Dr Ste 7 Tempe, AZ 85282",33.3948034,-111.9083385,Subway,7,2.5,AZ,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,quiet,casual,none,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,free,,,,,,1.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,8,0
41072,nEhpgT1Lubx9TaQLo1Xpbw,Tempe,"3109 S Mill Ave Tempe, AZ 85282",33.3940712,-111.9389689,Subway,4,5.0,AZ,,,,,,,,,,,,,,,quiet,,,,,,,,,,,1.0,1.0,0.0,,,,,,,1.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0
41074,ApUCpJ9aa6yVgsde16gYrg,Chandler,"3450 W Chandler Blvd Ste 9 Chandler, AZ 85226",33.3058201,-111.90076709999998,Thai Cafe,78,3.5,AZ,,,,,,,,,,,,,,,average,casual,beer_and_wine,2.0,1.0,0.0,,1.0,1.0,,1.0,1.0,1.0,1.0,no,,,,,,1.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,18,0
41076,6tqxE0g6CtPe06dQ0ETGOw,Cave Creek,"6032 East Cave Creek Road Cave Creek, AZ 85331",33.833659000000004,-111.950347,Cody's Smoke House & Grill,8,3.5,AZ,,,,,,,,,,,,,,,loud,casual,full_bar,2.0,0.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,no,,,,,,1.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0
41081,kz12EsdDhr4Y_yZ2OlAQzg,Glendale,"19420 N 59th Ave Ste C117 Glendale, AZ 85308",33.662239299999996,-112.18689099999999,Tutti Santi by Nina,70,4.0,AZ,17:00,22:00,,,17:00,22:00,17:00,22:00,17:00,22:00,17:00,23:00,17:00,23:00,average,dressy,full_bar,2.0,0.0,1.0,,1.0,1.0,0.0,1.0,0.0,1.0,1.0,no,,,,,,1.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,16,0
41092,Ka706638zr3TdqxG3SacWQ,Mesa,"816 S Staply Dr Mesa, AZ 85204",33.400141,-111.80541140000001,The Notorious P.I.G.,5,2.0,AZ,,,,,,,,,,,,,,,,casual,,2.0,0.0,0.0,,1.0,,,1.0,1.0,,0.0,,,,,,,1.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
41098,X0BsBdPGAyo9gLPIRJ9PFw,Phoenix,"2345 E Van Buren St Phoenix, AZ 85006",33.451096,-112.030703,La Salsita's Mexican Food,27,3.5,AZ,,,,,,,,,,,,,,,average,casual,none,1.0,0.0,0.0,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,no,,,,,,1.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,8,0
41107,Me6hKl5pjH2KCuxLZm6pzQ,Chandler,"2550 W Chandler Blvd Chandler, AZ 85224",33.306331,-111.88855500000001,Chick-fil-A,57,4.0,AZ,,,06:00,22:00,06:00,22:00,06:00,22:00,06:00,22:00,06:00,22:00,06:00,22:00,average,casual,none,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,free,,,,,,1.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487,34,1
41108,KndgAfjs5BBxBq0-3EobXw,Tempe,"1825 E University Dr Tempe, AZ 85281",33.4218916,-111.90924170000001,Sunrise Cafe,3,4.5,AZ,,,,,,,,,,,,,,,,casual,,1.0,0.0,0.0,,1.0,,,1.0,1.0,1.0,,,,,,,,1.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
41109,-I3Cu9rLQXtL5us5wdy8tA,Gold Canyon,"6030 S Kings Ranch Rd Gold Canyon, AZ 85118",33.360621,-111.442431,Open Range Deli and BBQ,3,2.5,AZ,10:00,14:00,,,10:00,20:00,10:00,20:00,10:00,20:00,10:00,20:00,10:00,20:00,,casual,beer_and_wine,2.0,,1.0,,1.0,0.0,,1.0,1.0,1.0,0.0,no,,,,,,1.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
41112,DPxvtnpF7263Q35gSU8Kxw,Queen Creek,"35 W Combs Rd Queen Creek, AZ 85242",33.2198033,-111.56369950000001,Little Caesars,7,3.5,AZ,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
41113,VsrvWdZL2993olnW3z8R3A,Phoenix,"425 E Bell Rd Phoenix, AZ 85022",33.6398926,-112.0676247,Five Guys Burgers and Fries,130,3.5,AZ,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,average,casual,none,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,no,,,,,,1.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430,38,0
41114,F9JMoozBuawVaLgkC2_NtQ,Gilbert,"2597 S Market St Gilbert, AZ 85297",33.30317410000001,-111.7432094,Some Burros,69,3.0,AZ,09:00,21:00,09:00,21:00,09:00,21:00,09:00,21:00,09:00,21:00,09:00,22:00,09:00,22:00,average,casual,beer_and_wine,1.0,0.0,1.0,,1.0,0.0,1.0,0.0,1.0,1.0,0.0,no,,,,,,1.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328,24,0
41115,u6zEuzi4S0AtJBtKGZPxhQ,Glendale,"5819 W Glendale Ave Glendale, AZ 85301",33.5384614,-112.18458290000001,ZiNG,19,4.5,AZ,07:00,14:30,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00,07:00,02:00,07:00,02:00,average,casual,full_bar,2.0,0.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,1.0,,1.0,0.0,0.0,0.0,0.0,,,,,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,5,0
